"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.078431372549","18.6486486486487","12.129840546697","3.96140172676485","7.96287249633609","5.88235294117648","7.30769230769231","8.20390282755874","2.54714390872286","1.18578817164948","7.04687397800629","1.99198585247487","1.23804210577066","7.61658819396467","-2.97125672435799","-3.2736464106481","1.97554726158631","7.91156346581525","1.21434934877203","1.05060752796375","1.80022597148812","-0.0907080463222769","-10.5197485358487","-3.68502938723299","3.44605475040258","-1.36986301369863","4.19823232323233","0.299999999999983","5.70000087589398","2.09999958566985","1.9999991044233","","","",
"Afghanistan","AFG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.83227780370235","1.41411798021913","11.2297148388594","5.35740324754596","13.8263195390595","3.92498382284528","21.390528405312","14.3624414596815","0.426354792856571","12.7522870825789","5.60074466131869","2.72454336495092","1.45131465457983","2.26031420454613","2.64700320230295","1.18922812897529","3.91160341860697","",
"Angola","AGO","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-4.40000121936168","0","4.20000142834162","6.000002164373","3.49999948953467","2.9000017426512","4.08274863648847","6.12889047620016","0.0416214618442581","-3.45009868360484","0.991359301460875","-5.83828073313141","-23.9834174420578","1.33936343647991","15.0000000288634","13.5443697551026","7.27427735460373","4.69114645093552","2.18148971840458","3.05462423430785","4.2059985561951","13.6656865230232","2.98985001039553","10.9528617687103","15.0289153175302","11.5476831781633","14.0100182426328","11.1661383303614","0.858712615098284","4.40393254343761","3.47197634454024","8.54218764265372","4.95454464636187","4.82262756838996","0.943571561325001","-2.58004964404932","-0.147212941085755","-2.00362972730201","-0.624644317706895","",
"Albania","ALB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","5.7456352920068","2.9485968015687","1.104938261827","-1.25159664469855","1.78064395977269","5.63724317825185","-0.787842655012938","-1.42003965482249","9.83654897047623","-9.57564016948643","-28.002141656046","-7.18711091636951","9.55941169434753","8.30286659112861","13.3223333200803","9.09999944360231","-10.9199840851035","8.83008770869769","12.8898967331889","6.95003613422918","8.29007002725658","4.53996064044722","5.5300507779332","5.5099986931984","5.52991480926491","5.90008395738064","5.97998203625438","7.49996956029166","3.35006652793865","3.70689230100683","2.54532184477017","1.41752599216287","1.00198715014967","1.77448678495493","2.21875223166761","3.31480475341897","3.80219748796804","4.07130129479023","2.24007026773023","",
"Andorra","AND","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","4.64946536081887","8.14974348860618","7.78846720294035","5.61878972962955","0.542205658763677","3.30378704950793","2.83857556610046","1.46300017893397","0.0415571951294567","2.20872760693067","-0.132474511474285","1.24646111342557","1.7701183169326","1.78468669356731","2.32143303219976","3.25332177830622","5.54712217053779","5.09432620323258","4.82703424406891","3.78138758962959","2.54600287187591","0.929211956288995","-1.0314840109577","2.38318769098808","2.75749918732981","4.64974014875021","9.06767219910549","3.19479029605816","4.09908083663429","3.52836129711103","8.11935772169949","4.54636221364653","8.69420371612468","8.13567633837351","5.39779598500422","4.80868869916921","1.55318814103222","-5.55918636850581","-5.30284654348291","-1.97495799965345","-0.00806975341139093","-4.97444371853503","-3.54759651549344","2.50446552114518","1.43414039522716","3.70967806978986","0.346071889630295","1.58876549046354","1.84923825726078","",
"Arab World","ARB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","15.7403262371114","8.24380312197614","-0.681772821627206","11.6898821466075","9.08287308517831","3.03860147935622","-9.0786602896202","-6.896080870322","1.32604932946489","-2.36624226064033","4.68468607981958","-0.539767417143906","5.67138922326573","2.37715021317766","13.1268280351499","1.50306803996911","4.93874625313944","3.2675137501613","3.20391427293183","2.74895509602082","4.59226366170388","4.22498796075989","5.26579866445374","1.80087350884246","5.4962281715305","1.56374005035447","0.569966522853107","5.31867259443686","9.37392514926209","5.74740235099131","6.50169073520803","4.52380590341606","5.81119882299141","0.419973251232648","4.66819385762381","3.74890053612889","6.66222245295427","3.28727116878167","2.50507647688947","3.2433121101017","3.50712766784565","0.820846516639278","2.07946900622331","1.48763301718738","",
"United Arab Emirates","ARE","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","16.5268565060148","21.4393301701989","-1.58960331991595","20.9235730770152","23.874774910498","4.65917667406515","-6.71931618570784","-4.7458206999658","4.0169512795941","-3.59447651736838","-14.9581365645327","3.38198170900878","-2.61890770383279","12.33789128226","18.3279855336405","0.860081945778219","3.3449448618412","1.26119095149724","6.89614855052668","6.68788646362944","5.79840406132159","8.1903986407705","0.291994348685435","2.90221364464598","10.8527042125986","1.3990850303263","2.43345681036156","8.80054081486432","9.56643663716162","4.85514119630905","9.83731977348489","3.1843901736724","3.19183627610384","-5.2429219066759","1.60280996068229","6.93027162943835","4.4846260849087","5.05334582526655","4.2843036857948","5.10593698394698","3.06096430837654","2.37353670828251","1.18985564163665","1.67772037080395","",
"Argentina","ARG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","5.42784287951248","-0.852021523482009","-5.30819682651725","10.1302976614338","10.5694333403428","-0.659726171593704","3.1919966233703","4.82250078158644","9.67952600806899","3.04564331900328","5.65813108318036","1.62841651625511","2.81175404095775","5.5338043948322","-0.0284121027670778","-2.01825151667566","6.93414775537975","-4.50612480247695","10.2227634648727","1.51878394940456","-5.18978914005386","-0.735659161627296","4.34909327957422","1.57073870223007","-5.18902435215529","6.15337706274559","2.70486882600893","-1.08993334173134","-7.15694965554972","-2.46721377637459","9.13311056620101","7.93729155643076","8.20697907221228","5.83620070368526","-2.84520961057079","5.52668982715234","8.1110467707457","3.85017885156228","-3.38545704063269","-0.78899893905691","-4.40883968258557","-10.8944848285903","8.83704079576924","9.02957330068152","8.85165992013437","8.04715150043027","9.00765087504757","4.05723310346406","-5.91852507634947","10.1253981561002","6.00395169280579","-1.0264204544321","2.40532378079436","-2.51261532081394","2.73115982828944","-2.08032784377811","2.81850297245272","-2.56535187644216","-2.08801486381233","",
"Armenia","ARM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.6999984830362","-41.8000027457562","-8.7999987932935","5.40000277917656","6.89999841973659","5.86540074943565","3.32107970046953","7.29999998770998","3.30000000058166","5.90000000312092","9.59999999927597","13.1999999979356","14.0000000015501","10.4999999988202","13.8999999991133","13.1999999994661","13.7000000015467","6.90000000042959","-14.1000000006998","2.2000000002151","4.69999999867412","7.20000000096486","3.3","3.60000000058993","3.19999999896625","0.199999999825991","7.50000000164144","5.19999999965324","7.59999999853918","",
"American Samoa","ASM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.814111261872455","0.538358008075377","-0.401606425702823","-4.16666666666666","1.96353436185133","-2.61348005502063","-4.23728813559322","0.442477876106182","0.293685756240819","-4.39238653001463","-2.75650842266462","0.944881889763778","1.40405616224648","-2.76923076923077","-5.85443037974683","2.18487394957982","","",
